word,count
coupeoh when,1
falls downi,1
downi say,1
police that's,1
freedom we'll,1
we'll buy,1
wealth that's,1
shortys hollering,1
hollering where,1
the ballas,1
ballas at,1
even goin,1
goin act,1
with 25,1
25 thou,1
on 106,1
106 and,1
park pushing,1
pushing a,1
couple past,1
due bills,1
with spending,1
spending before,1
conscious i'm,1
admit itoh,1
itoh when,1
mr h-to-the-izzo's,1
h-to-the-izzo's back,1
to wi-zerk,1
wi-zerk how,1
her son's,1
son's on,1
deal she,1
signed trying,1
ain't jamaican,1
making manwhat,1
manwhat if,1
wasn't talking,1
except he's,1
driver two,1
two wants,1
keep what's,1
dawgs couldn't,1
televised there's,1
they'd call,1
still won't,1
won't grow,1
a grown-ass,1
grown-ass kid,1
music that's,1
that's fire,1
wire are,1
oh ohshe,1
ohshe said,1
yo new,1
cool wit,1
wit i'ma,1
cool whip,1
new chick,1
she fine,1
fine homes,1
homes why,1
a light-skinned,1
light-skinned friend,1
a dark-skinned,1
dark-skinned friend,1
world she,1
no freak,1
i'ma lay,1
yo pants,1
off i'ma,1
gladys knight,1
knight me,1
get rightshe,1
rightshe said,1
well smokey,1
robinson freddie,1
freddie jackson,1
jackson everything,1
everything smokey,1
robinson ashford,1
ashford simpson,1
simpson set,1
party really,1
really set,1
will well,1
well al,1
green al,1
green ooh,1
ooh whatcha,1
whatcha know,1
isley brothers,1
now kanye,1
faster baby,1
faster do,1
faster damn,1
can twista,1
twista when,1
the glist,1
glist on,1
and wrist,1
wrist while,1
back smoking,1
my cannabis,1
cannabis when,1
to rocking,1
rhythm like,1
marvin and,1
and luther,1
luther i,1
i'm messing,1
wit kan,1
kan man,1
be sipping,1
sipping hennessy,1
hennessy play,1
some r&b,1
r&b while,1
can preferably,1
preferably find,1
some evelyn,1
evelyn champagne,1
know twista,1
twista could,1
could work,1
whispers hit,1
stop light,1
light move,1
some isaac,1
isaac his,1
his rims,1
rims still,1
still moving,1
lil spinners,1
spinners while,1
b dipping,1
dipping through,1
streets bumping,1
bumping r&b,1
r&b and,1
the leaf,1
the 23's,1
23's and,1
well wit,1
earth in,1
wind smoking,1
smoking fire,1
ya sheets,1
sheets wet,1
wet listenin,1
to keith,1
sweat put,1
daze wit,1
wit maze,1
maze fulfilling,1
fulfilling her,1
wit every,1
every temptation,1
temptation slow,1
and havin,1
havin deep,1
deep sex,1
go wit,1
moment controlling,1
controlling me,1
be listening,1
to jodeci,1
jodeci and,1
bend ya,1
be bumping,1
bumping teddy,1
pendergrass i,1
and rode,1
i'ma finish,1
finish last,1
thug you,1
still spit,1
it's r&b,1
r&b come,1
luther come,1
wit meshe,1
meshe said,1
answer's in,1
your granny's,1
granny's picture,1
on thanksgiving,1
why had,1
had guard,1
that's family,1
family businessand,1
businessand i,1
these thingsthis,1
thingsthis is,1
everybody standin,1
standin with,1
picture abby,1
abby remember,1
ain't believe,1
naw don't,1
them polaroids'll,1
polaroids'll send,1
nobody eatin,1
eatin her,1
ain't took,1
fit three,1
while six,1
the bedrain,1
bedrain rain,1
children say,1
say rain,1
children sayi,1
sayi woke,1
without usin,1
usin nines,1
nines and,1
chi that's,1
she storms,1
he storms,1
storms in,1
in y'all,1
isn't we,1
lettin everybody,1
a thingand,1
thingand i,1
these thingsall,1
thingsall these,1
amazing i'm,1
reason everybody,1
everybody fired,1
fired up,1
this eveningi'm,1
eveningi'm exhausted,1
exhausted barely,1
barely breathing,1
breathing holding,1
believe inno,1
inno matter,1
wrong yeahi'm,1
yeahi'm a,1
problem that'll,1
be solvedand,1
solvedand no,1
a maven,1
maven i,1
is changin'never,1
changin'never gave,1
gave in,1
in never,1
afraid ofno,1
ofno matter,1
it's amazin'i'm,1
amazin'i'm amazin,1
amazin yeah,1
victorious yeah,1
for victory,1
victory standing,1
podium i'm,1
trying watch,1
sodium die,1
die high,1
feds get,1
i'm amazin,1
spoon that's,1
so goose,1
goose summer,1
juice big,1
big family,1
family small,1
no rooms,1
rooms they,1
an applauseso,1
applauseso amazin,1
amazin order,1
order huh,1
war we,1
with terrorism,1
terrorism racism,1
racism but,1
ourselves jesus,1
snatch ya,1
ya necklace,1
ya lexus,1
of chi,1
breathless try,1
asking us,1
huh y'all,1
y'all eat,1
shit what's,1
hope jesus,1
walks and,1
wrongs jesus,1
jesus god,1
so longso,1
longso long,1
long jesus,1
strippers jesus,1
are role,1
believers i'm,1
regis that's,1
lies video,1
record won't,1
spins which,1
everybody screaming,1
devil trying,1
me feet,1
now verse,1
can't jeopardize,1
giving for,1
soul hook,1
like time,1
times don't,1
self control,1
control but,1
i hook,1
who's faultlet's,1
faultlet's play,1
resort and,1
first resort,1
motherfucker for,1
were wrongbut,1
wrongbut i,1
for sureon,1
sureon a,1
wrote i'd,1
arguing harvesting,1
feelings i'd,1
somebody helplet's,1
helplet's play,1
for sureyou,1
sureyou weren't,1
weren't perfect,1
having mineand,1
mineand you,1
other nigga's,1
nigga's is,1
is stroking,1
you rubbing,1
rubbing my,1
name threw,1
mud who's,1
who's provoking,1
noticeable like,1
like can't,1
you 1,1
1 a.m,1
gon told,1
him too,1
too at,1
questions chuck,1
chuck dirt,1
ain't you're,1
like art,1
art type,1
type girls,1
lights she,1
hype girl,1
blame gamei,1
gamei love,1
for surethings,1
surethings used,1
lovers we've,1
street gon,1
gon for,1
of l-o-v-e,1
l-o-v-e hatred,1
us entirelylet's,1
entirelylet's play,1
for surei,1
surei can't,1
this muchand,1
muchand i,1
ain't pick,1
whole thingi,1
thingi heard,1
whole thingoh,1
thingoh my,1
the nother,1
nother motherfuckin,1
motherfuckin level,1
level now,1
a neighborhood,1
neighborhood nigga,1
get sexy,1
sexy for,1
nigga yeezy,1
never use,1
you goddamn,1
goddamn disgusting,1
disgusting my,1
god where'd,1
that yeezy,1
you motheruckin,1
motheruckin butt,1
butt ass,1
ass naked,1
some jimmy,1
on yeezy,1
nother level,1
level this,1
some cirque,1
cirque du,1
soleil pussy,1
done went,1
all porno,1
porno on,1
nigga ok,1
dick thanks,1
up yeezy,1
fuckin parts,1
fucked before,1
even seen,1
pussy town,1
town before,1
shit re-upholstered,1
re-upholstered or,1
fuck happened,1
happened who,1
fuck got,1
all re-upholstered,1
re-upholstered yeezy,1
yeezy re-upholstered,1
re-upholstered my,1
thank yeezy,1
nigga i'ma,1
i'ma thank,1
him i'ma,1
i'ma buy,1
his album,1
album i'ma,1
i'ma download,1
download that,1
motherfucker i'ma,1
i'ma shoot,1
a bootlegger,1
bootlegger that's,1
ahh i,1
exact motherfucker,1
to bezel,1
bezel this,1
it twista,1
source i,1
remember twista,1
source that's,1
right yo,1
yo babe,1
babe yo,1
best birthday,1
birthday ever,1
ever where,1
this yeezy,1
me yeezy,1
well yeezy,1
well intro,1
intro father's,1
father's children,1
children dirt,1
and grime,1
grime and,1
filth inside,1
lifetime of,1
cheating stealing,1
stealing never,1
never feeling,1
brother your,1
dirty mother,1
mother ha,1
perfect hook,1
hook yeezy,1
yo verse,1
1 yeezy,1
em kanye,1
you intro,1
intro johnny,1
johnny guitar,1
guitar watson,1
watson junie,1
morrison la,1
da-a da-a,1
da-a i,1
this flavor,1
flavor la,1
da-a la-a,1
la-a let,1
far hook,1
angeles please,1
that bod,1
bod please,1
1 kendrick,1
lamar kanye,1
west hey,1
the k-man,1
k-man she,1
it's denny's,1
denny's 4,1
pedestrians r&b,1
it's damaging,1
don't add,1
an a-list,1
a-list rapper,1
backwards you're,1
malpractice don't,1
good nigga's,1
nigga's confidence,1
and cap'n,1
cap'n crunch,1
poet i'mma,1
pussy hook,1
west scary,1
scary scary,1
scary no,1
l.a verse,1
west friday,1
bitches wouldn't,1
wasn't even,1
3 stacks,1
can't fault,1
one's so,1
it l.a,1
l.a it's,1
problem ain't,1
405 i,1
agents i'm,1
black i'm,1
vocal i'm,1
fragrance it's,1
knew y'all,1
y'all made,1
wouldn't rap,1
the writer's,1
writer's block,1
a 38-year-old,1
38-year-old 8-year-old,1
8-year-old with,1
took 6,1
em party's,1
party's in,1
thots drop-dro-dro-dro-drop,1
drop-dro-dro-dro-drop it,1
dick'll put,1
motherfucker bridge,1
bridge larry,1
larry graham,1
graham i,1
place hook,1
angeles outro,1
outro junie,1
morrison i'm,1
far swish,1
good morningwake,1
morningwake up,1
fresh mr,1
mr by-his-self-he-so-impressed,1
by-his-self-he-so-impressed i,1
got d's,1
d's motherfucker,1
motherfucker d's,1
d's rosie,1
yes barely,1
barely pass,1
pass any,1
class lookin,1
to graduationgood,1
graduationgood morning,1
morninggood morningon,1
morningon this,1
detroit wear,1
wear cleaned,1
an eighth,1
key but,1
haters sayin,1
sayin ya,1
ya changed,1
doin ya,1
ya thanggood,1
thanggood morning,1
delorean scared-to-face-the-world,1
scared-to-face-the-world complacent,1
this preach,1
preach us,1
us teach,1
your streetness,1
you receive,1
receive thisgood,1
thisgood morning,1
on downget,1
downget on,1
is fadin'know,1
fadin'know it,1
fade awayi,1
awayi feel,1
west hold,1
feel itfuckin,1
itfuckin with,1
it woahknow,1
woahknow it,1
it's fadin'i've,1
fadin'i've been,1
to knowdeep,1
knowdeep inside,1
kanye chop,1
chop up,1
kanye you,1
a testimony,1
testimony about,1
good he's,1
every bone,1
much because,1
been he's,1
wide accepting,1
accepting me,1
without him,1
be accepted,1
accepted for,1
my lifehigh,1
lifehigh lights,1
everybody i'm,1
mine can,1
night play,1
dick had,1
had go,1
pro so,1
slo-mo just,1
an amateur,1
amateur video,1
pro we,1
highlights we,1
want mineone,1
mineone life,1
night high,1
lights living,1
i diei,1
diei bet,1
uh 21,1
21 grammies,1
grammies superstar,1
new jackson's,1
jackson's and,1
momma bout,1
marathon i'ma,1
i'ma shift,1
paradigm i'm,1
i'm turn,1
i'ma bust,1
a couple's,1
couple's head,1
really getting,1
lit invites,1
invites to,1
bridget soon,1
in islam,1
islam and,1
religious walking,1
walking living,1
living breathing,1
breathing girl,1
my trailer,1
trailer would,1
an r&b,1
r&b nigga,1
not intro,1
intro your,1
fadin hook,1
ign i,1
west roll,1
up roll,1
it bridge,1
ign fuckin,1
woah hook,1
fadin verse,1
2 post,1
post malone,1
malone i've,1
bridge deep,1
fadin outro,1
outro i,1
kanye this,1
god shit,1
rip every,1
motherfuckers down,1
down aye,1
aye rah,1
rah rahclose,1
rahclose eyes,1
tweaking you're,1
dreams you're,1
nice night,1
motherfuckin dinner,1
buggin they,1
motherfuckers living,1
fucking like,1
loud loud,1
it yeahi,1
yeahi need,1
right nowi,1
nowi miss,1
kanye top,1
kanye ayy,1
ayy y'all,1
this papermoney,1
papermoney never,1
something nah,1
nah can't,1
can't play,1
play meayy,1
meayy y'all,1
this paperpablo,1
paperpablo bought,1
i've be,1
on timeayy,1
timeayy y'all,1
this paperi,1
paperi can't,1
people play,1
one genius,1
genius that,1
crazy follow,1
follow our,1
you borrow,1
borrow our,1
motto i'm,1
south sider,1
sider i'm,1
south siderayy,1
siderayy y'all,1
the paperi've,1
paperi've been,1
gossiping no-pussy-getting,1
no-pussy-getting bloggers,1
costume peta's,1
peta's mad,1
if oj,1
oj and,1
robin man,1
same uh,1
shot ushold,1
ushold on,1
on wait,1
second everybody,1
ghetto oprah,1
oprah you,1
jet big,1
booty bitch,1
woo for,1
god verse,1
go ay,1
stacks verse,1
2 desiigner,1
bridge kanye,1
3 desiigner,1
camera roll,1
i'll roll,1
405 baby,1
need y'all,1
either ooh,1
mad right,1
cab right,1
bag right,1
go buy,1
buy herself,1
that purse,1
purse i'm,1
my chicago,1
chicago shit,1
aint what,1
want shout,1
lil durk,1
durk i'm,1
the villain,1
villain no,1
no really,1
these 20s,1
20s 50s,1
50s hundreds,1
hundreds millions,1
millions to,1
ceilin mary,1
pussy money,1
in doubles,1
doubles i'm,1
doubletree all,1
hear hoes,1
out wildin,1
road like,1
we everywhere,1
everywhere any,1
and anywhere,1
anywhere that,1
questions no,1
questions please,1
knees blow,1
blow don't,1
don't sneeze,1
sneeze bitch,1
breathe gasp,1
gasp on,1
gas til,1
i crash,1
crash autopsy,1
autopsy said,1
nigga mashed,1
mashed all,1
all praise,1
to allah,1
allah not,1
not ramadan,1
ramadan but,1
bitches fast,1
fast fuck,1
party pull,1
skirt then,1
then skrr,1
skrr who,1
who her,1
her nameooh,1
nameooh like,1
huh there,1
should've went,1
the bars-tool,1
bars-tool i,1
to 2,1
said tru,1
tru i,1
mj i'm,1
niggas ass-water,1
ass-water get,1
drowsy than,1
hundred emails,1
nobody backooh,1
backooh like,1
be catchin,1
catchin too,1
many stares,1
stares this,1
evening god,1
god fearin,1
fearin but,1
roll at,1
louvre in,1
paris still,1
store ain't,1
plan man,1
planned they,1
they sleeping,1
like long,1
long flights,1
flights i,1
xan on,1
france paparazzi,1
paparazzi like,1
that's him,1
him pour,1
pour that,1
that gin,1
gin let's,1
faded drinkin,1
drinkin like,1
tomorrow what's,1
what's today,1
matrix hater,1
hater please,1
life swear,1
might hit,1
elevator like,1
ray rice,1
rice uh,1
y'all pay,1
difference it's,1
just different,1
different save,1
save money,1
nothin different,1
different gunshots,1
gunshots and,1
jumpin fences,1
fences hold,1
loose please,1
shit confused,1
confused ask,1
ask don,1
c i've,1
been lit,1
lit this,1
ye shit,1
fuse now,1
go quiet,1
quiet sshhh,1
sshhh like,1
week my,1
hidin like,1
was laying,1
side south,1
a riotooh,1
riotooh like,1
huh i'll,1
stay you're,1
stay oh-oh-oh-oh-oh,1
your disease,1
everything as,1
it's free,1
your drama,1
drama the,1
your leather,1
leather studded,1
studded kiss,1
romance oh-oh-oh-oh-oooh,1
oh-oh-oh-oh-oooh i,1
your horror,1
horror i,1
your design,1
design cause,1
criminal as,1
psycho your,1
your vertigo,1
vertigo shtick,1
shtick want,1
rear window,1
romance walk,1
walk fashion,1
walk-walk passion,1
passion baby,1
friends j'veux,1
amour et,1
veux ta,1
ta revanche,1
revanche j'veux,1
amour i,1
friends want,1
romance it,1
or capital,1
h-i-m just,1
paws up,1
all born,1
born superstars,1
superstars she,1
boudoir there's,1
with lovin,1
lovin who,1
you perfect,1
perfect babe,1
be give,1
yourself prudence,1
friends subway,1
subway kid,1
kid rejoice,1
rejoice of,1
the religion,1
religion of,1
the insecure,1
myself respect,1
different lover,1
lover is,1
sin believe,1
believe capital,1
h-i-m i,1
and mi,1
amore vole,1
vole fe,1
fe yah,1
be drag,1
queen whether,1
you're broke,1
or evergreen,1
evergreen you're,1
white beige,1
chola descent,1
descent you're,1
you're lebanese,1
lebanese you're,1
you're orient,1
orient whether,1
whether life's,1
life's disabilities,1
disabilities left,1
you outcast,1
outcast bullied,1
bullied or,1
or teased,1
teased rejoice,1
rejoice and,1
yourself today,1
matter gay,1
gay straight,1
or bi,1
bi lesbian,1
lesbian transgendered,1
transgendered life,1
matter black,1
or beige,1
chola or,1
or orient,1
orient made,1
brave i'm,1
hey hello,1
hello baby,1
see wha-wha-what,1
wha-wha-what did,1
busy sorry,1
second it's,1
song they're,1
cannot text,1
hand eh,1
some plans,1
busy stop,1
and heart,1
talk anymore,1
anymore it's,1
eh call,1
telephone boy,1
phone won't,1
faster put,1
coat on,1
on faster,1
faster leave,1
faster i,1
disaster callin,1
callin like,1
a collector,1
collector sorry,1
answer not,1
am sick,1
ringin sometimes,1
in grand,1
grand central,1
station tonight,1
dancin tonight,1
dancin stop,1
eh can,1
telephone we're,1
reached is,1
service at,1
like whiskey,1
whiskey when,1
anything again,1
doll this,1
say sit,1
couldn't listen,1
roll muscle,1
muscle cars,1
cars drove,1
truck right,1
sang me,1
guitar humming,1
humming and,1
clothes this,1
rent cause,1
heaven there's,1
certain my,1
and nebraska,1
nebraska and,1
christ something,1
chase six,1
six whole,1
whole years,1
york woman,1
woman born,1
so want,1
lipstick all,1
just knowing,1
nebraska for,1
nebraska nebraska,1
nebraska i,1
i nebraska,1
nebraska i'd,1
crowd we're,1
we're c-coming,1
c-coming out,1
my flash,1
flash on,1
true need,1
magical we'd,1
so fantastical,1
fantastical leather,1
and jeans,1
jeans we're,1
we're rock,1
rock glamorous,1
glamorous not,1
means but,1
price ready,1
papa-paparazzi i'll,1
girl backstage,1
show velvet,1
velvet ropes,1
and guitars,1
guitars yeah,1
my rockstar,1
rockstar in,1
the sets,1
sets eyeliner,1
eyeliner and,1
and cigarettes,1
cigarettes shadow,1
shadow is,1
is burnt,1
burnt yellow,1
yellow dance,1
dry purple,1
purple teardrops,1
teardrops i,1
price loving,1
pie cause,1
papa-paparazzi real,1
good we're,1
studio snap,1
snap to,1
radio don't,1
anyone we're,1
we're plastic,1
papa-paparazzi i,1
alejandro she's,1
hides true,1
ale-ale-jandro stop,1
that burned,1
burned before,1
fire fight,1
fight gotta,1
gotta cool,1
point i've,1
alejandro you're,1
that you-hoo,1
you-hoo should,1
the limit's,1
limit's where,1
belong tonight,1
side tonight,1
something final,1
final we,1
call life,1
life tonight,1
alright put,1
shades cause,1
flames tonight,1
isn't hell,1
if everybody,1
name tonight,1
muh red,1
one konvict,1
konvict gaga,1
woah all,1
rush start,1
rush by,1
she twist,1
dance can't,1
phone what's,1
dance wish,1
my playboy,1
playboy mouth,1
mouth how'd,1
how'd i,1
shirt inside,1
right control,1
poison babe,1
babe roses,1
roses have,1
have thorns,1
thorns they,1
all gettin,1
gettin hosed,1
hosed tonight,1
tonight what's,1
floor checkin,1
that catalog,1
catalog can't,1
women without,1
a flaw,1
flaw and,1
up steady,1
and flex,1
flex until,1
till done,1
done until,1
tomorrow yeah,1
yeah shawty,1
energy the,1
you twirling,1
twirling up,1
hips round,1
meantime stand,1
dance half,1
electronic half,1
electronic go,1
your muscle,1
muscle carve,1
carve it,1
it hustle,1
hustle i,1
stay close,1
don't slow,1
slow drive,1
it clean,1
it lysol,1
lysol bleed,1
bleed it,1
last dough,1
your pocko,1
pocko i,1
dance how,1
threw your,1
arms up,1
your james,1
dean glossy,1
glossy eyes,1
your tight,1
jeans with,1
cigarette stained,1
stained lies,1
lies could,1
your punch,1
joke i'll,1
speechless and,1
you slurred,1
slurred at,1
your half,1
half wired,1
wired broken,1
you popped,1
popped my,1
heart seams,1
seams all,1
dreams bubble,1
your johnnie,1
johnnie walker,1
walker eyes,1
eyes he's,1
he's through,1
love left,1
to rye,1
rye and,1
complicated but,1
loser in,1
baby raise,1
mend all,1
my wrecked,1
wrecked up,1
up friends,1
oh friend,1
friend you've,1
speechless how,1
how ha-ooh-wow,1
wow ha-ooh-wow,1
bars that,1
through would,1
promised boy,1
never write,1
song won't,1
even sing,1
along i'll,1
how so,1
speechless you,1
speechless some,1
some men,1
men may,1
may follow,1
choose death,1
company why,1
speechless oh,1
love whoa,1
ga-ah juda-as,1
ga-ah when,1
ready i'll,1
i'll wash,1
wash his,1
feet with,1
hair if,1
needs forgive,1
tongue lies,1
lies through,1
brain even,1
after three,1
he betrays,1
betrays me,1
ga-ah i,1
so purely,1
purely even,1
even darkness,1
darkness forgave,1
forgave his,1
his goofy,1
goofy way,1
learned love,1
brick you,1
or sink,1
sink a,1
body ah,1
juda-as in,1
most biblical,1
biblical sense,1
beyond repentance,1
repentance fame,1
fame hooker,1
hooker prostitute,1
prostitute wench,1
wench vomits,1
vomits her,1
the cultural,1
cultural sense,1
in future,1
future tense,1
tense judas,1
judas kiss,1
if offenced,1
offenced or,1
or wear,1
wear an,1
ear condom,1
condom next,1
something's pulling,1
and judas,1
judas is,1
the demon,1
demon i,1
ga-ah you,1
better it,1
pull myself,1
together pull,1
together you'll,1
real won't,1
feels you,1
strong cause,1
cause until,1
world burns,1
and crashes,1
crashes til,1
your rope,1
rope til,1
the gong,1
gong to,1
crash the,1
critics saying,1
only fame,1
fame had,1
iv baby,1
i bear,1
bear being,1
vein put,1
i've overheard,1
overheard your,1
your theory,1
theory nostalgia's,1
nostalgia's for,1
for geeks,1
guess sir,1
so some,1
a kunst,1
kunst then,1
then suddenly,1
the kunst,1
kunst is,1
me pop,1
culture was,1
art now,1
now art's,1
art's in,1
in pop,1
culture in,1
touch now,1
touch a-r-t-p-o-p,1
a-r-t-p-o-p verse,1
1 last,1
you hurts,1
dirty oh,1
nasty aah,1
aah help,1
there pre-chorus,1
chorus last,1
dreams 4x,1
4x verse,1
heads pre-chorus,1
naughty making,1
dreams watch,1
fool making,1
bridge you,1
him speaking,1
speaking i,1
god vomits,1
vomits and,1
and giggles,1
giggles chorus,1
3 last,1
party damn,1
naughty doing,1
things watch,1
fool damn,1
dreams itunes,1
itunes festival,1
festival bridge,1
naked so,1
so were,1
love dangerous,1
dangerous poetry,1
poetry rhymed,1
rhymed with,1
trial with,1
with doubts,1
and drawls,1
drawls i,1
god laughs,1
complicated and,1
stupid got,1
ass squeezed,1
squeezed by,1
by sexy,1
sexy cupid,1
cupid guess,1
play wants,1
involves some,1
heavy touching,1
touching yeah,1
you've indicated,1
indicated your,1
your interest,1
interest i'm,1
i'm educated,1
educated in,1
sex yes,1
bad want,1
bad a,1
want touch,1
you staring,1
staring there,1
your huh,1
starts the,1
a huh,1
sick doin,1
kick doin,1
stick doin,1
warrior queen,1
queen live,1
live passionately,1
passionately tonight,1
dark gonna,1
the stark,1
stark i'm,1
soldier to,1
own emptiness,1
emptiness i,1
winner i'm,1
boots throw,1
some leather,1
cruise down,1
my fishnet,1
fishnet gloves,1
gloves i'm,1
sinner then,1
my whiskey,1
whiskey up,1
high kiss,1
bartender twice,1
loser i'm,1
night nothing's,1
nothing's too,1
tan that,1
never loose,1
loose love,1
new denim,1
denim or,1
black skeleton,1
skeleton guns,1
guns or,1
or wedding,1
attic get,1
get ginger,1
ginger ready,1
ready climb,1
camino front,1
front won't,1
won't poke,1
poke holes,1
heels cause,1
run turn,1
leave nothin,1
explode m-m-m-marry,1
marry i'm,1
marry come,1
alejandro ohh,1
ohh she's,1
hides through,1
dad draw,1
draw those,1
burn before,1
gonna fool,1
loose don't,1
2 dont,1
alejandro dont,1
fernando dont,1
there sugar,1
baby saw,1
you twice,1
twice at,1
pop show,1
taste just,1
like glitter,1
glitter mixed,1
dance real,1
real crazy,1
crazy glamaphonic,1
glamaphonic electronic,1
electronic disco,1
disco baby,1
some retro,1
retro sneakers,1
sneakers let's,1
killers and,1
the bleachers,1
bleachers i,1
party heard,1
heard our,1
our buddy's,1
buddy's the,1
your ashtray,1
ashtray i,1
not loose,1
your ferrari,1
ferrari not,1
not psychotic,1
psychotic or,1
or dramatic,1
dramatic i,1
me legs,1
morning buy,1
me eggs,1
eggs watch,1
together boys,1
them sometimes,1
wandering man,1
plans does,1
seem we,1
just packed,1
my baggage,1
baggage and,1
own like,1
like dorothy,1
dorothy on,1
yellow brick,1
brick hope,1
my ruby,1
ruby shoes,1
there quick,1
left everyone,1
see world,1
simple it's,1
mother thought,1
little gypsy,1
gypsy princess,1
princess pack,1
pack your,1
sunset bust,1
jets cause,1
life see,1
i'm russia,1
russia uk,1
uk paris,1
paris i'm,1
i'm italian,1
italian asian,1
asian kompai,1
kompai africa,1
africa india,1
india i'm,1
i'm latin,1
latin american,1
american i,1
try someday,1
someday in,1
in jakarta,1
jakarta i'm,1
i'm american,1
american i'm,1
i'm gypsy,1
gypsy i,1
i bangkok,1
bangkok australia,1
australia malaysia,1
malaysia sweden,1
sweden finland,1
finland norway,1
norway be,1
gypsy hey,1
whoa whenever,1
dressed cool,1
parents put,1
fight uh,1
shot mom,1
mom will,1
hair at,1
my identity,1
identity uh,1
scream mom,1
dad why,1
huh to,1
ha-ha-ha-hair sometimes,1
i waltz,1
waltz around,1
on red,1
red highlights,1
highlights just,1
i'm dynamite,1
dynamite and,1
friday rocks,1
school dance,1
my bangs,1
bangs too,1
chance a,1
ha-ha-ha-hair i,1
want lots,1
that invite,1
their parties,1
parties don't,1
bare my,1
hair ooh,1
hair tryin,1
control pressure's,1
pressure's takin,1
takin its,1
toll stuck,1
middle zone,1
my guessing,1
guessing game,1
strong way,1
wrong caught,1
illusion i,1
need eyes,1
you touchin,1
like amphetamine,1
amphetamine maybe,1
crush now,1
blow but,1
illusion where,1
me dilated,1
ecstasy where,1
me illusion,1
love where,1
love dilated,1
ecstasy mistaken,1
aah you,1
aah it,1
confusion it,1
illusion it's,1
cowboy you,1
like can,1
like hang,1
hang off,1
little faster,1
faster three,1
three am,1
am mustang,1
mustang speedin,1
speedin two,1
lovers headed,1
end too,1
laughs runnin,1
lights hollerin,1
hollerin over,1
over rubber,1
rubber spinnin,1
spinnin big,1
big swig,1
swig toss,1
toss another,1
another beer,1
beer can,1
can too,1
lit tonight,1
tonight prayin,1
wayne blue,1
blue collar,1
a red-state,1
red-state treasure,1
treasure love,1
love junkie,1
junkie on,1
a three-day,1
three-day bender,1
bender his,1
his grip,1
hard eyes,1
eyes glare,1
glare trouble,1
trouble like,1
mug shot,1
shot charged,1
charged up,1
man's on,1
mission one,1
two ya,1
gears are,1
are shiftin,1
shiftin he,1
cried we,1
broke racin,1
racin through,1
love knock,1
love storm,1
storm baby,1
wayne last,1
dirty all,1
there heard,1
kinda nasty,1
head heard,1
god last,1
dreams doing,1
things damn,1
me gaga,1
gaga i've,1
little monster,1
heart look,1
and honestly,1
honestly he's,1
disguise but,1
those evil,1
evil eyes,1
recall but,1
he licked,1
licked his,1
eat put,1
paws right,1
recall oh,1
home instead,1
instead uh,1
we french,1
french kissed,1
kissed on,1
subway train,1
train he,1
he tore,1
clothes right,1
brain uh,1
he a-a-a-ate,1
a-a-a-ate my,1
er-er-er-er that,1
er-er-er-er silicone,1
silicone saline,1
saline poison,1
poison inject,1
inject me,1
girls won't,1
won't dance,1
track she,1
mess now,1
is stressed,1
stressed she's,1
mess tell,1
vampire grin,1
moon lights,1
lights her,1
way while,1
she's howlin,1
howlin at,1
still does,1
dance she's,1
still kills,1
kills the,1
dance tell,1
dark marilyn,1
marilyn judy,1
judy sylvia,1
sylvia tell,1
feel girls,1
girls work,1
your blond,1
blond jean,1
jean benet,1
benet ramsey,1
ramsey we'll,1
we'll haunt,1
haunt like,1
like liberace,1
liberace find,1
freedom in,1
music find,1
your jesus,1
jesus find,1
your kubrick,1
kubrick you,1
apart diana,1
diana you're,1
hearts never,1
apart together,1
dark rocket,1
rocket 9,1
9 take,1
planet venus,1
bikini garden,1
garden panty,1
panty venus,1
venus let's,1
let's blast,1
new dimension,1
dimension in,1
bedroom venus,1
bikini get,1
me venus,1
venus i,1
venus have,1
oyster baby,1
it's aphrod-isy,1
aphrod-isy act,1
act sleazy,1
sleazy venus,1
venus worship,1
worship to,1
planet i,1
venus neptune,1
neptune go,1
serve pluto,1
pluto saturn,1
saturn jupiter,1
jupiter mercury,1
mercury venus,1
venus uh,1
ha uranus,1
uranus don't,1
famous mars,1
mars now,1
gods earth,1
earth serve,1
stars when,1
venus take,1
hand stay,1
stay joanne,1
joanne heaven's,1
heaven's not,1
my aching,1
aching heart,1
angels do,1
you'd stay,1
promised i,1
i grin,1
grin and,1
voice gets,1
gets thin,1
thin girl,1
girl honestly,1
i after,1
after love,1
anymore can't,1
you soar,1
soar girl,1
girl fashion,1
fine sweat,1
sweat sweat,1
sweat looking,1
fashion step,1
a catwalk,1
catwalk fashion,1
fashion singing,1
them talking,1
talking fashion,1
fashion walk,1
light display,1
display your,1
pearls in,1
light fashion,1
slay you've,1
got company,1
company make,1
look your,1
best fashion,1
fashion make,1
designer dress,1
dress fashion,1
fashion there's,1
on mars,1
the couture,1
couture is,1
beyond beyond,1
beyond fashion,1
slay i,1
i transform,1
transform but,1
not material,1
material now,1
on zip,1
zip me,1
new look's,1
look's ethereal,1
ethereal looking,1
sens en,1
fashion donnez,1
donnez moi,1
moi christian,1
christian louboutins,1
louboutins fashion,1
fashion le,1
le monde,1
monde est,1
est t,1
t moin,1
moin c'est,1
vie en,1
je suis,1
suis en,1
eyes walked,1
wrong what,1
older guess,1
feeling low,1
low cause,1
they're brown,1
soft face,1
song where,1
last show,1
